"No.","Time","Source","Destination","Protocol","Length","Info"
"72570","103.993984","192.207.0.2","192.168.0.69","UDP","365","7329  >  63834 Len=323"
"72571","103.993984","192.207.0.2","192.168.0.69","UDP","657","7329  >  63834 Len=615"
"72582","104.020492","192.207.0.2","192.168.0.69","UDP","446","7329  >  63834 Len=404"
"72591","104.044463","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72594","104.054270","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72596","104.060290","192.207.0.2","192.168.0.69","UDP","748","7329  >  63834 Len=706"
"72597","104.060290","192.207.0.2","192.168.0.69","UDP","325","7329  >  63834 Len=283"
"72610","104.090037","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72612","104.092407","192.207.0.2","192.168.0.69","UDP","862","7329  >  63834 Len=820"
"72613","104.092407","192.207.0.2","192.168.0.69","UDP","203","7329  >  63834 Len=161"
"72624","104.119411","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72626","104.125953","192.207.0.2","192.168.0.69","UDP","504","7329  >  63834 Len=462"
"72627","104.125953","192.207.0.2","192.168.0.69","UDP","194","7329  >  63834 Len=152"
"72628","104.125953","192.207.0.2","192.168.0.69","UDP","281","7329  >  63834 Len=239"
"72643","104.155839","192.207.0.2","192.168.0.69","UDP","794","7329  >  63834 Len=752"
"72648","104.167336","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72661","104.192842","192.207.0.2","192.168.0.69","UDP","608","7329  >  63834 Len=566"
"72674","104.219155","192.207.0.2","192.168.0.69","UDP","368","7329  >  63834 Len=326"
"72688","104.234530","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72696","104.244035","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72707","104.263735","192.207.0.2","192.168.0.69","UDP","836","7329  >  63834 Len=794"
"72708","104.263735","192.207.0.2","192.168.0.69","UDP","589","7329  >  63834 Len=547"
"72709","104.263735","192.207.0.2","192.168.0.69","UDP","463","7329  >  63834 Len=421"
"72710","104.263735","192.207.0.2","192.168.0.69","UDP","556","7329  >  63834 Len=514"
"72711","104.263735","192.207.0.2","192.168.0.69","UDP","674","7329  >  63834 Len=632"
"72718","104.271189","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72737","104.288482","192.207.0.2","192.168.0.69","UDP","431","7329  >  63834 Len=389"
"72743","104.296198","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72758","104.319011","192.207.0.2","192.168.0.69","UDP","418","7329  >  63834 Len=376"
"72760","104.324791","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72787","104.355320","192.207.0.2","192.168.0.69","UDP","648","7329  >  63834 Len=606"
"72816","104.393330","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72821","104.398824","192.207.0.2","192.168.0.69","UDP","651","7329  >  63834 Len=609"
"72822","104.398824","192.207.0.2","192.168.0.69","UDP","196","7329  >  63834 Len=154"
"72823","104.398824","192.207.0.2","192.168.0.69","UDP","488","7329  >  63834 Len=446"
"72835","104.420010","192.207.0.2","192.168.0.69","UDP","223","7329  >  63834 Len=181"
"72844","104.434483","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72861","104.457930","192.207.0.2","192.168.0.69","UDP","786","7329  >  63834 Len=744"
"72862","104.457930","192.207.0.2","192.168.0.69","UDP","113","7329  >  63834 Len=71"
"72884","104.485496","192.207.0.2","192.168.0.69","UDP","321","7329  >  63834 Len=279"
"72887","104.488082","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72907","104.519622","192.207.0.2","192.168.0.69","UDP","116","7329  >  63834 Len=74"
"72909","104.520724","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72936","104.554137","192.207.0.2","192.168.0.69","UDP","478","7329  >  63834 Len=436"
"72960","104.588083","192.207.0.2","192.168.0.69","UDP","191","7329  >  63834 Len=149"
"72962","104.588869","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"72984","104.619779","192.207.0.2","192.168.0.69","UDP","148","7329  >  63834 Len=106"
"72994","104.627142","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73018","104.657454","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73030","104.665438","192.207.0.2","192.168.0.69","UDP","801","7329  >  63834 Len=759"
"73032","104.665797","192.207.0.2","192.168.0.69","UDP","591","7329  >  63834 Len=549"
"73033","104.665797","192.207.0.2","192.168.0.69","UDP","199","7329  >  63834 Len=157"
"73051","104.686812","192.207.0.2","192.168.0.69","UDP","177","7329  >  63834 Len=135"
"73053","104.687945","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73078","104.719927","192.207.0.2","192.168.0.69","UDP","175","7329  >  63834 Len=133"
"73082","104.725790","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73100","104.751792","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73104","104.754270","192.207.0.2","192.168.0.69","UDP","406","7329  >  63834 Len=364"
"73127","104.788348","192.207.0.2","192.168.0.69","UDP","578","7329  >  63834 Len=536"
"73132","104.792013","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73147","104.819285","192.207.0.2","192.168.0.69","UDP","149","7329  >  63834 Len=107"
"73157","104.828835","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73173","104.854793","192.207.0.2","192.168.0.69","UDP","356","7329  >  63834 Len=314"
"73194","104.882904","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73197","104.887030","192.207.0.2","192.168.0.69","UDP","203","7329  >  63834 Len=161"
"73223","104.918881","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73229","104.931471","192.207.0.2","192.168.0.69","UDP","529","7329  >  63834 Len=487"
"73230","104.931471","192.207.0.2","192.168.0.69","UDP","211","7329  >  63834 Len=169"
"73248","104.953836","192.207.0.2","192.168.0.69","UDP","495","7329  >  63834 Len=453"
"73265","104.981808","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73268","104.986518","192.207.0.2","192.168.0.69","UDP","304","7329  >  63834 Len=262"
"73289","105.018801","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73290","105.020070","192.207.0.2","192.168.0.69","UDP","394","7329  >  63834 Len=352"
"73313","105.054544","192.207.0.2","192.168.0.69","UDP","277","7329  >  63834 Len=235"
"73315","105.055066","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73333","105.086413","192.207.0.2","192.168.0.69","UDP","149","7329  >  63834 Len=107"
"73345","105.102369","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73348","105.120497","192.207.0.2","192.168.0.69","UDP","143","7329  >  63834 Len=101"
"73349","105.120497","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73367","105.154687","192.207.0.2","192.168.0.69","UDP","403","7329  >  63834 Len=361"
"73368","105.154687","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73387","105.182069","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73397","105.195949","192.207.0.2","192.168.0.69","UDP","333","7329  >  63834 Len=291"
"73418","105.221782","192.207.0.2","192.168.0.69","UDP","459","7329  >  63834 Len=417"
"73421","105.223084","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73440","105.250870","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73445","105.254270","192.207.0.2","192.168.0.69","UDP","465","7329  >  63834 Len=423"
"73470","105.287822","192.207.0.2","192.168.0.69","UDP","232","7329  >  63834 Len=190"
"73476","105.294132","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73505","105.320061","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73506","105.320858","192.207.0.2","192.168.0.69","UDP","77","7329  >  63834 Len=35"
"73530","105.357156","192.207.0.2","192.168.0.69","UDP","414","7329  >  63834 Len=372"
"73532","105.360049","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73549","105.387568","192.207.0.2","192.168.0.69","UDP","219","7329  >  63834 Len=177"
"73568","105.420996","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73593","105.463321","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73594","105.464366","192.207.0.2","192.168.0.69","UDP","688","7329  >  63834 Len=646"
"73611","105.486914","192.207.0.2","192.168.0.69","UDP","118","7329  >  63834 Len=76"
"73635","105.521691","192.207.0.2","192.168.0.69","UDP","261","7329  >  63834 Len=219"
"73636","105.521691","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73658","105.556431","192.207.0.2","192.168.0.69","UDP","599","7329  >  63834 Len=557"
"73662","105.559786","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73684","105.588622","192.207.0.2","192.168.0.69","UDP","251","7329  >  63834 Len=209"
"73705","105.621004","192.207.0.2","192.168.0.69","UDP","98","7329  >  63834 Len=56"
"73713","105.631088","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73731","105.655329","192.207.0.2","192.168.0.69","UDP","388","7329  >  63834 Len=346"
"73733","105.655329","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73756","105.688358","192.207.0.2","192.168.0.69","UDP","96","7329  >  63834 Len=54"
"73759","105.692690","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73779","105.721922","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73782","105.724927","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73784","105.729256","192.207.0.2","192.168.0.69","UDP","672","7329  >  63834 Len=630"
"73785","105.729256","192.207.0.2","192.168.0.69","UDP","158","7329  >  63834 Len=116"
"73803","105.748550","192.207.0.2","192.168.0.69","UDP","87","7329  >  63834 Len=45"
"73805","105.749988","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73812","105.757570","192.207.0.2","192.168.0.69","UDP","451","7329  >  63834 Len=409"
"73835","105.788348","192.207.0.2","192.168.0.69","UDP","102","7329  >  63834 Len=60"
"73838","105.790980","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73859","105.821666","192.207.0.2","192.168.0.69","UDP","82","7329  >  63834 Len=40"
"73862","105.822700","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73886","105.854029","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73888","105.856766","192.207.0.2","192.168.0.69","UDP","310","7329  >  63834 Len=268"
"73910","105.889657","192.207.0.2","192.168.0.69","UDP","211","7329  >  63834 Len=169"
"73913","105.892955","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73937","105.922453","192.207.0.2","192.168.0.69","UDP","131","7329  >  63834 Len=89"
"73943","105.927026","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73963","105.955597","192.207.0.2","192.168.0.69","UDP","224","7329  >  63834 Len=182"
"73966","105.956898","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73983","105.984052","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"73994","105.998052","192.207.0.2","192.168.0.69","UDP","500","7329  >  63834 Len=458"
"74012","106.021654","192.207.0.2","192.168.0.69","UDP","290","7329  >  63834 Len=248"
"74014","106.022058","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74040","106.057494","192.207.0.2","192.168.0.69","UDP","490","7329  >  63834 Len=448"
"74042","106.057640","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74066","106.089273","192.207.0.2","192.168.0.69","UDP","64","7329  >  63834 Len=22"
"74090","106.118385","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74092","106.122703","192.207.0.2","192.168.0.69","UDP","96","7329  >  63834 Len=54"
"74116","106.156638","192.207.0.2","192.168.0.69","UDP","387","7329  >  63834 Len=345"
"74125","106.165975","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74134","106.183928","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74137","106.189802","192.207.0.2","192.168.0.69","UDP","141","7329  >  63834 Len=99"
"74154","106.221805","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74155","106.223356","192.207.0.2","192.168.0.69","UDP","505","7329  >  63834 Len=463"
"74181","106.262669","192.207.0.2","192.168.0.69","UDP","657","7329  >  63834 Len=615"
"74196","106.288894","192.207.0.2","192.168.0.69","UDP","225","7329  >  63834 Len=183"
"74199","106.290322","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74223","106.322314","192.207.0.2","192.168.0.69","UDP","144","7329  >  63834 Len=102"
"74226","106.324413","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74252","106.356247","192.207.0.2","192.168.0.69","UDP","292","7329  >  63834 Len=250"
"74275","106.385005","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74279","106.389414","192.207.0.2","192.168.0.69","UDP","274","7329  >  63834 Len=232"
"74306","106.430693","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74326","106.458609","192.207.0.2","192.168.0.69","UDP","349","7329  >  63834 Len=307"
"74348","106.490201","192.207.0.2","192.168.0.69","UDP","101","7329  >  63834 Len=59"
"74351","106.490982","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74371","106.519456","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74378","106.531999","192.207.0.2","192.168.0.69","UDP","465","7329  >  63834 Len=423"
"74395","106.554977","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74398","106.558220","192.207.0.2","192.168.0.69","UDP","651","7329  >  63834 Len=609"
"74419","106.590203","192.207.0.2","192.168.0.69","UDP","103","7329  >  63834 Len=61"
"74442","106.623222","192.207.0.2","192.168.0.69","UDP","103","7329  >  63834 Len=61"
"74448","106.627293","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74465","106.655193","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74467","106.656909","192.207.0.2","192.168.0.69","UDP","304","7329  >  63834 Len=262"
"74510","106.722976","192.207.0.2","192.168.0.69","UDP","160","7329  >  63834 Len=118"
"74511","106.722976","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74535","106.756908","192.207.0.2","192.168.0.69","UDP","314","7329  >  63834 Len=272"
"74563","106.798719","192.207.0.2","192.168.0.69","UDP","409","7329  >  63834 Len=367"
"74581","106.822961","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74584","106.823887","192.207.0.2","192.168.0.69","UDP","327","7329  >  63834 Len=285"
"74609","106.857048","192.207.0.2","192.168.0.69","UDP","378","7329  >  63834 Len=336"
"74634","106.886927","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74636","106.889939","192.207.0.2","192.168.0.69","UDP","79","7329  >  63834 Len=37"
"74665","106.922310","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74666","106.923882","192.207.0.2","192.168.0.69","UDP","323","7329  >  63834 Len=281"
"74690","106.957565","192.207.0.2","192.168.0.69","UDP","281","7329  >  63834 Len=239"
"74692","106.961062","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74714","106.987975","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74716","106.990507","192.207.0.2","192.168.0.69","UDP","275","7329  >  63834 Len=233"
"74745","107.021668","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74747","107.023511","192.207.0.2","192.168.0.69","UDP","84","7329  >  63834 Len=42"
"74759","107.054298","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74766","107.067665","192.207.0.2","192.168.0.69","UDP","754","7329  >  63834 Len=712"
"74767","107.067665","192.207.0.2","192.168.0.69","UDP","307","7329  >  63834 Len=265"
"74775","107.090393","192.207.0.2","192.168.0.69","UDP","93","7329  >  63834 Len=51"
"74778","107.090856","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74790","107.124327","192.207.0.2","192.168.0.69","UDP","151","7329  >  63834 Len=109"
"74796","107.128869","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74805","107.153904","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74807","107.158224","192.207.0.2","192.168.0.69","UDP","264","7329  >  63834 Len=222"
"74823","107.188757","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74825","107.191419","192.207.0.2","192.168.0.69","UDP","157","7329  >  63834 Len=115"
"74845","107.224309","192.207.0.2","192.168.0.69","UDP","161","7329  >  63834 Len=119"
"74857","107.239088","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74869","107.255479","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74872","107.259411","192.207.0.2","192.168.0.69","UDP","564","7329  >  63834 Len=522"
"74899","107.295849","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74923","107.327307","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74928","107.335862","192.207.0.2","192.168.0.69","UDP","540","7329  >  63834 Len=498"
"74950","107.358888","192.207.0.2","192.168.0.69","UDP","341","7329  >  63834 Len=299"
"74955","107.361752","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74978","107.390606","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"74979","107.390606","192.207.0.2","192.168.0.69","UDP","103","7329  >  63834 Len=61"
"75003","107.427566","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"75020","107.458634","192.207.0.2","192.168.0.69","UDP","211","7329  >  63834 Len=169"
"75043","107.490739","192.207.0.2","192.168.0.69","UDP","153","7329  >  63834 Len=111"
"75052","107.504519","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"75070","107.523931","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"75071","107.524815","192.207.0.2","192.168.0.69","UDP","152","7329  >  63834 Len=110"
"75096","107.558761","192.207.0.2","192.168.0.69","UDP","229","7329  >  63834 Len=187"
"75099","107.560870","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"75130","107.602847","192.207.0.2","192.168.0.69","UDP","385","7329  >  63834 Len=343"
"75148","107.624027","192.207.0.2","192.168.0.69","UDP","84","7329  >  63834 Len=42"
"75150","107.624416","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
